time,burst_file,fce_hz,whistler_band_low_hz,whistler_band_high_hz,whistler_peak_freq_hz,whistler_band_power,wave_total_power_10_4000hz,whistler_ratio,background_excess,whistler_power_z,whistler_ratio_z,background_excess_z,whistler_activity_score,whistler_score,fce_valid,whistler_feature_valid,strict_whistler_segment_label,strict_whistler_event_label,strict_freq_fraction_of_fce,ellipticity,planarity,strict_psd_nt2_per_hz,Vx,Bz,bbf_event_label,bbf_direction
2017-07-29 15:59:54.252752943,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,252.82617589806938,12.64130879490347,126.41308794903469,35.99950234287961,113.21902388978121,179.09200016193614,0.6321835916032421,1.01513481612198,-0.5319674358823338,0.16492731900780208,-0.6536682982912796,-1.0207084151658112,0.16492731900780208,True,1,0,0,0.1423883512654692,0.2343687867664662,0.9899882930341782,1.2605393474364542e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:54.377754597,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,255.79681236961582,12.789840618480792,127.89840618480791,39.99944704764401,155.26977064151114,221.99277795201903,0.6994361351479226,1.3921666576362233,0.46694063998635593,0.6138866959663027,0.48979898119704013,1.5706263171496988,1.5706263171496988,True,1,0,0,0.1563719527116173,0.0574574306294334,0.9933256739437688,1.5399926468873732e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 15:59:54.502756250,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,254.47559726959332,12.723779863479667,127.23779863479666,15.999778819057605,,,,,,,,,,True,0,0,0,0.1563719527116173,0.0574574306294334,0.9933256739437688,1.5399926468873732e-06,630.8003504136029,8.832517923414708,1,earthward_candidate
2017-07-29 16:00:02.127795808,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,275.3633195287208,13.768165976436041,137.6816597643604,15.999778819057605,,,,,,,,,,True,0,0,0,0.1461102822535098,-0.3581460047708047,0.9791431689798524,1.174389782932831e-06,797.1130870472301,8.001426366716624,1,earthward_candidate
2017-07-29 16:00:02.252797461,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,273.7620270847376,13.688101354236881,136.8810135423688,43.999391752408414,123.3740242805487,183.96594332782576,0.6706351297897417,1.0059605895694261,-0.26030257504040133,0.42161915127787447,-0.6865362346692351,-0.5252196584317619,0.42161915127787447,True,1,0,0,0.1461102822535098,-0.3581460047708047,0.9791431689798524,1.174389782932831e-06,797.1130870472301,8.001426366716624,1,earthward_candidate
2017-07-29 16:00:02.377799114,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,271.07135881553575,13.553567940776787,135.53567940776787,31.99955763811521,104.77901631212761,162.5160644032393,0.6447302098834183,0.8543415977432007,-0.7769842969737233,0.24868507193593806,-0.7080519063925289,-1.2363511314303142,0.24868507193593806,True,1,1,1,0.1180484643524841,0.7067557273536036,0.9596157246604956,9.315266646688256e-07,797.1130870472301,8.001426366716624,1,earthward_candidate
2017-07-29 16:00:02.502800767,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,270.9086854235827,13.545434271179136,135.45434271179136,27.999612933350807,158.43725202129716,218.62268781476678,0.7247063587267615,1.2918572801895072,0.5308100905811497,0.7825837181989276,0.21906405967250905,1.5324578684525862,1.5324578684525862,True,1,0,0,0.1033544306251077,-0.7835862838999572,0.997013921490586,1.4269050542692364e-06,817.4267781575521,5.731936950981617,1,earthward_candidate
2017-07-29 16:00:02.627802420,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,270.3648763679679,13.518243818398396,135.18243818398395,31.99955763811521,163.45367537968139,229.70608382762302,0.711577476120924,1.3327599274733053,0.6293947179883228,0.694938929701641,0.3319155806721923,1.656249228362156,1.656249228362156,True,1,0,0,0.1331515499590417,0.1869747159776935,0.9546008790410654,1.3312474137855854e-06,817.4267781575521,5.731936950981617,1,earthward_candidate
2017-07-29 16:00:02.752804073,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,268.3015038785104,13.41507519392552,134.1507519392552,47.99933645717282,119.7189013567991,184.06713692831943,0.6504088853374232,0.9761576417222951,-0.3554180081287888,0.28659433840235465,-0.7080519063925289,-0.7768755761189631,0.28659433840235465,True,1,0,0,0.1192671571926966,-0.5808381480228058,0.9898514965959238,9.82159558591371e-07,817.4267781575521,5.731936950981617,1,earthward_candidate
2017-07-29 16:00:02.877805726,mms1_scm_brst_l2_schb_20170729155703_v2.2.0.cdf,264.9992790219668,13.24996395109834,132.4996395109834,31.99955763811521,177.81661177599975,259.1949625636925,0.6860342115341246,1.4154673669681088,0.8957675747746177,0.5244191612298847,0.5498921942396073,1.9700789302441097,1.9700789302441097,True,1,0,0,0.120753376221309,0.4026437894089778,0.989605727184923,1.7633218234466726e-06,817.4267781575521,5.731936950981617,1,earthward_candidate
